all_sum, biased_avg, skill_min, all_min, c5.symbol, c4.symbol, c3.symbol, c2.symbol, c1.symbol, slot5.cmd_dip, slot5.cmd_eng, slot5.cmd_sec, slot5.cmd_med, slot5.cmd_sci, slot5.dip_eng, slot5.dip_sec, slot5.dip_med, slot5.dip_sci, slot5.eng_sec, slot5.eng_med, slot5.eng_sci, slot5.sec_med, slot5.sec_sci, slot5.med_sci, cmd_dip_nlt, cmd_eng_nlt, cmd_sec_nlt, cmd_med_nlt, cmd_sci_nlt, dip_eng_nlt, dip_sec_nlt, dip_med_nlt, dip_sci_nlt, eng_sec_nlt, eng_med_nlt, eng_sci_nlt, sec_med_nlt, sec_sci_nlt, med_sci_nlt, any_nlt, skill_nlt, sum_cmd_dip, sum_cmd_eng, sum_cmd_sec, sum_cmd_med, sum_cmd_sci, sum_dip_eng, sum_dip_sec, sum_dip_med, sum_dip_sci, sum_eng_sec, sum_eng_med, sum_eng_sci, sum_sec_med, sum_sec_sci, sum_med_sci
4864.35, 309.85125000000005, 186.875, 166.95, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "mccoy_rura_pethe_prisoner_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 166.95, 403.20000000000005, 198.97500000000002, 308.125, 226.8, 458.32500000000005, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 198.97500000000002, 0, 477, 0, 425, 210, 271, 0, 0, 0, 0, 0, 250, 0, 0, 274, 1907, 734, 1080.225, 523.925, 965.45, 736.0250000000001, 543.85, 890.2, 1331.7250000000001, 1102.3, 910.125, 775.425, 546.0, 353.825, 987.525, 795.35, 565.9250000000001
4832.875, 309.735, 186.875, 166.95, "tpol_mirror_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 166.95, 403.20000000000005, 228.125, 308.125, 194.775, 458.32500000000005, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 272, 477, 0, 272, 210, 425, 0, 0, 0, 0, 0, 250, 0, 0, 0, 1906, 460, 734.25, 404.75, 846.2750000000001, 844.975, 424.675, 663.4, 1104.9250000000002, 1103.625, 683.325, 775.425, 774.125, 353.825, 1215.65, 795.35, 794.0500000000001
4777.775, 304.91749999999996, 186.875, 171.675, "troi_casualblue_crew", "tpol_mirror_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 200.10000000000002, 403.20000000000005, 296.1, 308.125, 171.675, 458.32500000000005, 301.875, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 272, 0, 0, 0, 210, 541, 0, 425, 0, 0, 0, 250, 0, 0, 425, 2123, 885, 879.9250000000001, 720.35, 1065.45, 817.65, 643.85, 686.3249999999999, 1031.4250000000002, 783.625, 609.825, 871.8499999999999, 624.05, 450.25, 969.15, 795.35, 547.5500000000001
4591.925000000001, 294.6575, 184.275, 184.275, "troi_casualblue_crew", "seven_drone_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", "bashir_changeling_crew", 236.775, 187.95, 321.825, 296.1, 184.275, 194.775, 321.825, 393.75, 194.775, 488.775, 347.025, 372.225, 501.9, 321.825, 228.125, 504, 261, 214, 0, 406, 425, 398, 0, 530, 0, 0, 0, 0, 0, 0, 2738, 936, 431.55, 470.4, 559.125, 903.2750000000001, 299.775, 670.9499999999999, 759.6750000000001, 1103.825, 500.32500000000005, 798.525, 1142.675, 539.175, 1231.3999999999999, 627.9000000000001, 972.0500000000001
4818.7, 309.02625, 186.875, 166.95, "tpol_mirror_crew", "selar_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 166.95, 403.20000000000005, 228.125, 308.125, 231.52500000000003, 458.32500000000005, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 272, 477, 0, 272, 210, 0, 0, 272, 0, 0, 0, 250, 0, 0, 0, 1753, 460, 771.0, 404.75, 986.975, 757.3, 424.675, 700.1500000000001, 1282.375, 1052.7, 720.075, 916.125, 686.45, 353.825, 1268.675, 936.05, 706.375
4857.5, 308.90375, 186.875, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 166.95, 403.20000000000005, 296.1, 308.125, 226.8, 458.32500000000005, 301.875, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 0, 477, 0, 0, 210, 271, 0, 425, 0, 0, 0, 250, 0, 0, 425, 2058, 885, 1122.225, 639.425, 1080.95, 833.1500000000001, 659.3499999999999, 816.7, 1258.2250000000001, 1010.425, 836.625, 775.425, 527.625, 353.825, 969.15, 795.35, 547.5500000000001
4576.225, 295.60375, 186.875, 180.07500000000002, "tpol_mirror_crew", "mara_tos_crew", "lefler_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 200.10000000000002, 321.825, 180.07500000000002, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 399, 0, 214, 504, 0, 0, 214, 272, 0, 0, 0, 250, 0, 0, 425, 2278, 675, 840.5500000000001, 666.275, 865.4250000000001, 694.275, 735.2, 701.0250000000001, 900.175, 729.0250000000001, 769.95, 725.8999999999999, 554.75, 595.675, 753.9, 794.825, 623.675
4543.725, 293.84875, 184.275, 184.275, "troi_lwaxana_tng_crew", "seven_drone_crew", "selar_crew", "lefler_crew", "bashir_changeling_crew", 345.975, 200.10000000000002, 321.825, 228.125, 184.275, 226.8, 321.825, 228.125, 226.8, 488.775, 347.025, 372.225, 501.9, 321.825, 228.125, 0, 0, 214, 272, 406, 271, 398, 504, 397, 0, 0, 0, 0, 0, 0, 2462, 803, 449.65000000000003, 674.175, 666.4749999999999, 631.05, 407.12500000000006, 678.125, 670.425, 635.0, 411.07500000000005, 894.95, 859.5250000000001, 635.6, 851.825, 627.9000000000001, 592.475
4668.375, 297.88874999999996, 184.275, 180.07500000000002, "troi_lwaxana_tng_crew", "seven_drone_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 200.10000000000002, 403.20000000000005, 180.07500000000002, 184.275, 226.8, 458.32500000000005, 226.8, 226.8, 488.775, 347.025, 372.225, 501.9, 321.825, 184.275, 0, 0, 0, 504, 406, 271, 0, 541, 397, 0, 0, 0, 0, 0, 495, 2614, 1298, 737.875, 790.7249999999999, 1069.675, 519.475, 523.675, 849.8, 1128.75, 578.55, 582.75, 1181.6, 631.4, 635.6, 910.3499999999999, 914.5500000000001, 364.35
4845.424999999999, 308.29999999999995, 186.875, 166.95, "troi_casualblue_crew", "tpol_mirror_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 166.95, 403.20000000000005, 296.1, 308.125, 231.52500000000003, 458.32500000000005, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 272, 477, 0, 0, 210, 0, 0, 272, 0, 0, 0, 250, 0, 0, 425, 1906, 885, 1007.775, 520.25, 1102.475, 825.275, 540.175, 821.4250000000001, 1403.65, 1126.45, 841.35, 916.125, 638.925, 353.825, 1221.1499999999999, 936.05, 658.85
4565.450000000001, 297.1275, 186.875, 177.975, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "selar_crew", "mara_tos_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 228.125, 323.4, 226.8, 321.825, 228.125, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 0, 407, 214, 272, 0, 271, 398, 504, 0, 0, 0, 250, 0, 0, 0, 2316, 250, 851.325, 585.3499999999999, 740.2249999999999, 826.5999999999999, 750.7, 599.875, 754.75, 841.125, 765.2249999999999, 488.775, 575.15, 499.25, 730.025, 654.125, 740.5
3906.0499999999997, 263.63125, 198.97500000000002, 198.97500000000002, "troi_lwaxana_tng_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "lefler_crew", "janeway_assimilated_crew", 345.975, 200.10000000000002, 239.375, 198.97500000000002, 262.5, 226.8, 226.8, 393.75, 226.8, 309.75, 198.97500000000002, 372.225, 198.97500000000002, 306.07500000000005, 198.97500000000002, 0, 0, 399, 425, 336, 271, 468, 0, 397, 210, 390, 0, 528, 210, 274, 3908, 1217, 799.4250000000001, 662.2249999999999, 584.0250000000001, 576.825, 669.625, 705.95, 627.75, 620.55, 713.3499999999999, 490.55, 483.35, 576.1500000000001, 405.15000000000003, 497.95000000000005, 490.75
4785.875, 307.385, 186.875, 166.95, "troi_casualblue_crew", "tpol_mirror_crew", "selar_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 166.95, 403.20000000000005, 296.1, 308.125, 171.675, 458.32500000000005, 301.875, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 272, 477, 0, 0, 210, 541, 0, 425, 0, 0, 0, 250, 0, 0, 0, 2175, 460, 776.25, 520.25, 961.7750000000001, 942.1, 540.175, 589.9, 1031.4250000000002, 1011.75, 609.825, 775.425, 755.75, 353.825, 1197.2749999999999, 795.35, 775.6750000000001
4811.325, 307.2, 186.875, 166.95, "tpol_mirror_crew", "mccoy_rura_pethe_prisoner_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 166.95, 403.20000000000005, 198.97500000000002, 308.125, 231.52500000000003, 458.32500000000005, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 198.97500000000002, 272, 477, 0, 425, 210, 0, 0, 0, 0, 0, 0, 250, 0, 0, 274, 1908, 734, 965.775, 404.75, 986.975, 728.1500000000001, 424.675, 894.9250000000001, 1477.15, 1218.325, 914.85, 916.125, 657.3, 353.825, 1239.525, 936.05, 677.225
4670.45, 302.37749999999994, 186.875, 171.675, "tpol_mirror_crew", "selar_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 228.125, 323.4, 171.675, 458.32500000000005, 228.125, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 272, 407, 0, 272, 0, 541, 0, 504, 0, 0, 0, 250, 0, 0, 0, 2246, 250, 793.575, 582.725, 1024.25, 823.975, 748.075, 544.75, 986.2750000000001, 786.0, 710.1, 775.425, 575.15, 499.25, 1016.675, 940.7750000000001, 740.5
4574.925000000001, 292.35, 184.275, 184.275, "troi_casualblue_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "lefler_crew", "bashir_changeling_crew", 236.775, 200.10000000000002, 321.825, 296.1, 184.275, 194.775, 321.825, 393.75, 194.775, 488.775, 347.025, 372.225, 501.9, 321.825, 198.97500000000002, 504, 0, 214, 0, 406, 425, 398, 0, 530, 0, 0, 0, 0, 0, 274, 2751, 1210, 535.225, 670.5, 662.8, 778.825, 403.45000000000005, 767.3749999999999, 759.6750000000001, 875.7, 500.32500000000005, 894.95, 1010.975, 635.6, 1003.275, 627.9000000000001, 743.9250000000001
4101.8, 273.65500000000003, 198.97500000000002, 187.95, "troi_lwaxana_tng_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", 345.975, 187.95, 239.375, 198.97500000000002, 262.5, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 309.75, 198.97500000000002, 372.225, 252.0, 306.07500000000005, 198.97500000000002, 0, 261, 399, 425, 336, 0, 214, 0, 210, 210, 390, 0, 340, 210, 274, 3269, 1030, 927.2750000000001, 462.125, 621.05, 584.45, 565.95, 841.05, 999.9749999999999, 963.375, 944.875, 534.825, 498.225, 479.725, 657.1500000000001, 638.6500000000001, 602.0500000000001
3906.6749999999997, 262.6, 198.97500000000002, 198.97500000000002, "tuvok_rifle_crew", "troi_lwaxana_tng_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "lefler_crew", 345.975, 200.10000000000002, 261.25, 198.97500000000002, 241.25, 226.8, 226.8, 393.75, 226.8, 309.75, 198.97500000000002, 372.225, 198.97500000000002, 306.07500000000005, 198.97500000000002, 0, 0, 355, 425, 371, 271, 468, 0, 397, 210, 390, 0, 528, 210, 274, 3899, 1252, 780.6750000000001, 643.475, 605.9000000000001, 558.075, 648.375, 705.95, 668.375, 620.55, 710.85, 531.175, 483.35, 573.6500000000001, 445.77500000000003, 536.075, 488.25
4677.3, 301.95625, 186.875, 171.675, "tpol_mirror_crew", "selar_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 200.10000000000002, 403.20000000000005, 228.125, 308.125, 171.675, 458.32500000000005, 228.125, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 272, 0, 0, 272, 210, 541, 0, 504, 0, 0, 0, 250, 0, 0, 0, 2049, 460, 643.1500000000001, 604.85, 949.95, 749.675, 528.35, 565.05, 910.1500000000001, 709.875, 488.55, 871.8499999999999, 671.575, 450.25, 1016.675, 795.35, 595.075
4626.375, 296.025, 184.275, 180.07500000000002, "troi_lwaxana_tng_crew", "seven_drone_crew", "lefler_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 200.10000000000002, 321.825, 180.07500000000002, 184.275, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 372.225, 501.9, 321.825, 184.275, 0, 0, 214, 504, 406, 0, 214, 272, 210, 0, 0, 0, 0, 0, 495, 2315, 1111, 681.1750000000001, 674.175, 807.175, 514.225, 407.12500000000006, 909.6500000000001, 1042.6499999999999, 749.7, 642.6000000000001, 1035.6499999999999, 742.7, 635.6, 875.7, 768.6, 475.65
4417.349999999999, 291.50624999999997, 184.275, 184.275, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "mara_tos_crew", "duras_sisters_crew", 345.975, 187.95, 403.20000000000005, 296.1, 323.4, 226.8, 458.32500000000005, 301.875, 226.8, 309.75, 187.95, 372.225, 286.65000000000003, 306.07500000000005, 184.275, 0, 261, 0, 0, 0, 271, 0, 425, 397, 210, 493, 0, 210, 210, 495, 2972, 1102, 1125.075, 717.1499999999999, 937.6500000000001, 709.8, 858.9000000000001, 783.825, 1004.325, 776.4749999999999, 925.575, 596.4000000000001, 368.54999999999995, 517.6500000000001, 589.0500000000001, 738.1500000000001, 510.30000000000007
4089.725, 273.05125000000004, 198.97500000000002, 187.95, "troi_casualblue_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", 236.775, 187.95, 239.375, 296.1, 262.5, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 309.75, 198.97500000000002, 372.225, 252.0, 306.07500000000005, 198.97500000000002, 504, 261, 399, 0, 336, 0, 214, 0, 210, 210, 390, 0, 340, 210, 274, 3348, 1030, 818.075, 458.45, 617.375, 761.375, 562.275, 735.525, 894.4499999999999, 1038.45, 839.35, 534.825, 678.825, 479.725, 837.7500000000001, 638.6500000000001, 782.6500000000001
4410.0, 291.37499999999994, 184.275, 184.275, "troi_casualblue_crew", "seven_drone_crew", "mara_tos_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", 288.225, 187.95, 403.20000000000005, 296.1, 323.4, 231.52500000000003, 458.32500000000005, 342.82500000000005, 231.52500000000003, 309.75, 187.95, 372.225, 286.65000000000003, 306.07500000000005, 184.275, 272, 261, 0, 0, 0, 0, 0, 272, 210, 210, 493, 0, 210, 210, 495, 2633, 915, 1010.625, 597.9749999999999, 959.1750000000002, 701.9250000000001, 739.725, 788.5500000000001, 1149.7500000000002, 892.5, 930.3, 737.1, 479.85, 517.6500000000001, 841.0500000000001, 878.8500000000001, 621.6
4757.025, 305.9425, 186.875, 166.95, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "selar_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 166.95, 403.20000000000005, 228.125, 308.125, 226.8, 458.32500000000005, 228.125, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 0, 477, 0, 272, 210, 271, 0, 504, 0, 0, 0, 250, 0, 0, 0, 1984, 460, 885.45, 523.925, 965.45, 765.175, 543.85, 695.425, 1136.95, 936.675, 715.35, 775.425, 575.15, 353.825, 1016.675, 795.35, 595.075
4102.425, 272.62375000000003, 198.97500000000002, 187.95, "tuvok_rifle_crew", "troi_lwaxana_tng_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "dax_ezri_sniper_crew", 345.975, 187.95, 261.25, 198.97500000000002, 241.25, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 309.75, 198.97500000000002, 372.225, 252.0, 306.07500000000005, 198.97500000000002, 0, 261, 355, 425, 371, 0, 214, 0, 210, 210, 390, 0, 340, 210, 274, 3260, 1065, 908.5250000000001, 443.375, 642.925, 565.7, 544.7, 841.05, 1040.6, 963.375, 942.375, 575.45, 498.225, 477.225, 697.7750000000001, 676.7750000000001, 599.5500000000001
4787.15, 305.38624999999996, 186.875, 166.95, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 166.95, 403.20000000000005, 180.07500000000002, 308.125, 231.52500000000003, 458.32500000000005, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 0, 477, 0, 504, 210, 0, 0, 272, 0, 0, 0, 250, 0, 0, 425, 2138, 885, 1116.975, 523.925, 1106.15, 648.3499999999999, 543.85, 926.95, 1509.175, 1051.375, 946.875, 916.125, 458.325, 353.825, 1040.55, 936.05, 478.25
4379.825, 294.26374999999996, 186.875, 177.975, "tpol_mirror_crew", "seven_drone_crew", "mara_tos_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", 288.225, 187.95, 403.20000000000005, 177.975, 323.4, 231.52500000000003, 458.32500000000005, 342.82500000000005, 316.875, 309.75, 187.95, 372.225, 286.65000000000003, 306.07500000000005, 186.875, 272, 261, 0, 539, 0, 0, 0, 272, 0, 210, 493, 0, 210, 210, 425, 2892, 635, 1025.1, 603.7249999999999, 964.9250000000002, 527.075, 932.35, 797.2750000000001, 1158.4750000000001, 720.625, 1125.9, 737.1, 299.25, 704.5250000000001, 660.45, 1065.7250000000001, 627.875
4090.35, 272.02000000000004, 198.97500000000002, 187.95, "tuvok_rifle_crew", "troi_casualblue_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "dax_ezri_sniper_crew", 236.775, 187.95, 261.25, 296.1, 241.25, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 309.75, 198.97500000000002, 372.225, 252.0, 306.07500000000005, 198.97500000000002, 504, 261, 355, 0, 371, 0, 214, 0, 210, 210, 390, 0, 340, 210, 274, 3339, 1065, 799.325, 439.7, 639.25, 742.625, 541.025, 735.525, 935.0749999999999, 1038.45, 836.85, 575.45, 678.825, 477.225, 878.3750000000001, 676.7750000000001, 780.1500000000001
4496.950000000001, 291.64, 186.875, 180.07500000000002, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "mara_tos_crew", "lefler_crew", "bashir_changeling_crew", 345.975, 200.10000000000002, 321.825, 180.07500000000002, 323.4, 226.8, 321.825, 226.8, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 0, 0, 214, 504, 0, 271, 398, 541, 0, 0, 0, 250, 0, 0, 425, 2603, 675, 955.0, 785.45, 843.9000000000001, 702.1500000000001, 854.375, 696.3, 754.75, 613.0, 765.2249999999999, 585.2, 443.45, 595.675, 501.9, 654.125, 512.375
4494.1, 289.76625, 184.275, 184.275, "seven_drone_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", "lefler_crew", "bashir_changeling_crew", 194.775, 200.10000000000002, 321.825, 228.125, 184.275, 194.775, 321.825, 393.75, 194.775, 488.775, 347.025, 372.225, 501.9, 321.825, 228.125, 559, 0, 214, 272, 406, 425, 398, 0, 530, 0, 0, 0, 0, 0, 0, 2804, 936, 298.45000000000005, 555.0, 547.3, 710.85, 287.95000000000005, 646.0999999999999, 638.4000000000001, 801.95, 379.05, 894.95, 1058.5, 635.6, 1050.8, 627.9000000000001, 791.45
4494.875000000001, 289.28000000000003, 184.275, 184.275, "troi_casualblue_crew", "seven_drone_crew", "selar_crew", "lefler_crew", "bashir_changeling_crew", 236.775, 200.10000000000002, 321.825, 296.1, 184.275, 187.95, 321.825, 301.875, 184.275, 488.775, 347.025, 372.225, 501.9, 321.825, 228.125, 504, 0, 214, 0, 406, 504, 398, 425, 554, 0, 0, 0, 0, 0, 0, 3005, 960, 340.45000000000005, 670.5, 662.8, 807.975, 403.45000000000005, 572.6, 564.9, 710.075, 305.55, 894.95, 1040.125, 635.6, 1032.425, 627.9000000000001, 773.075
4743.6, 303.81375, 186.875, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "mccoy_rura_pethe_prisoner_crew", "bashir_changeling_crew", 345.975, 166.95, 321.825, 296.1, 308.125, 226.8, 321.825, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 198.97500000000002, 0, 477, 214, 0, 210, 271, 398, 0, 0, 0, 0, 250, 0, 0, 274, 2094, 734, 1028.775, 522.875, 677.75, 915.575, 542.8, 839.8, 994.675, 1232.5, 859.7249999999999, 488.775, 726.6, 353.825, 881.475, 508.7, 746.5250000000001
4094.775, 280.61625000000004, 198.97500000000002, 177.975, "tpol_mirror_crew", "seven_drone_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "dax_ezri_sniper_crew", 254.1, 187.95, 177.975, 198.97500000000002, 323.4, 231.52500000000003, 372.225, 393.75, 316.875, 309.75, 198.97500000000002, 372.225, 252.0, 306.07500000000005, 198.97500000000002, 399, 261, 434, 425, 0, 0, 214, 0, 0, 210, 390, 0, 340, 210, 274, 3157, 484, 931.65, 487.17499999999995, 561.7249999999999, 609.5, 815.8, 820.375, 894.925, 942.7, 1149.0, 450.45, 498.225, 704.5250000000001, 572.7750000000001, 779.075, 826.85
4708.974999999999, 303.53999999999996, 186.875, 166.95, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "selar_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 166.95, 321.825, 228.125, 308.125, 231.52500000000003, 372.225, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 0, 477, 214, 272, 210, 0, 214, 272, 0, 0, 0, 250, 0, 0, 0, 1909, 460, 828.75, 407.375, 702.95, 759.925, 427.3, 755.2750000000001, 1050.85, 1107.825, 775.2, 629.4749999999999, 686.45, 353.825, 982.025, 649.4, 706.375
4704.775, 303.33, 186.875, 166.95, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", "bashir_changeling_crew", 345.975, 166.95, 321.825, 228.125, 308.125, 226.8, 321.825, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 0, 477, 214, 272, 210, 271, 398, 0, 0, 0, 0, 250, 0, 0, 0, 2092, 460, 792.0, 407.375, 562.25, 847.6000000000001, 427.3, 718.5250000000001, 873.4000000000001, 1158.75, 738.45, 488.775, 774.125, 353.825, 929.0, 508.7, 794.0500000000001
4735.7, 302.81374999999997, 186.875, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 166.95, 321.825, 296.1, 308.125, 231.52500000000003, 372.225, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 186.875, 0, 477, 214, 0, 210, 0, 214, 272, 0, 0, 0, 250, 0, 0, 425, 2062, 885, 1065.525, 522.875, 818.45, 827.9000000000001, 542.8, 876.55, 1172.125, 1181.575, 896.4750000000001, 629.4749999999999, 638.925, 353.825, 934.5, 649.4, 658.85
4682.224999999999, 302.2025, 186.875, 166.95, "troi_casualblue_crew", "tpol_mirror_crew", "selar_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 251.25, 166.95, 321.825, 296.1, 308.125, 231.52500000000003, 372.225, 342.82500000000005, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 469, 477, 214, 0, 210, 0, 214, 272, 0, 0, 0, 250, 0, 0, 0, 2106, 460, 719.5500000000001, 403.7, 699.275, 936.85, 423.625, 649.75, 945.3249999999999, 1182.9, 669.6750000000001, 629.4749999999999, 867.0500000000001, 353.825, 1162.625, 649.4, 886.975
4316.825, 291.11375, 186.875, 177.975, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "mara_tos_crew", "duras_sisters_crew", 345.975, 187.95, 403.20000000000005, 177.975, 323.4, 226.8, 458.32500000000005, 226.8, 316.875, 309.75, 187.95, 372.225, 286.65000000000003, 306.07500000000005, 186.875, 0, 261, 0, 539, 0, 271, 0, 541, 0, 210, 493, 0, 210, 210, 425, 3160, 635, 1139.5500000000002, 722.8999999999999, 943.4000000000001, 534.95, 1051.525, 792.55, 1013.05, 604.6, 1121.175, 596.4000000000001, 187.95, 704.5250000000001, 408.45000000000005, 925.0250000000001, 516.575
4680.875, 302.135, 186.875, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "selar_crew", "bashir_changeling_crew", 345.975, 166.95, 321.825, 296.1, 308.125, 226.8, 321.825, 301.875, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 228.125, 0, 477, 214, 0, 210, 271, 398, 425, 0, 0, 0, 250, 0, 0, 0, 2245, 460, 834.0, 522.875, 677.75, 944.7250000000001, 542.8, 645.0250000000001, 799.9000000000001, 1066.875, 664.95, 488.775, 755.75, 353.825, 910.625, 508.7, 775.6750000000001
4704.0, 301.83375, 186.875, 166.95, "troi_casualblue_crew", "tpol_mirror_crew", "mccoy_rura_pethe_prisoner_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 251.25, 166.95, 321.825, 296.1, 308.125, 231.52500000000003, 372.225, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 198.97500000000002, 469, 477, 214, 0, 210, 0, 214, 0, 0, 0, 0, 250, 0, 0, 274, 2108, 734, 914.325, 403.7, 699.275, 907.7, 423.625, 844.525, 1140.1, 1348.525, 864.45, 629.4749999999999, 837.9, 353.825, 1133.475, 649.4, 857.825
4701.6, 301.71375, 186.875, 166.95, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "mccoy_rura_pethe_prisoner_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 166.95, 321.825, 198.97500000000002, 308.125, 231.52500000000003, 372.225, 393.75, 316.875, 488.775, 347.025, 186.875, 501.9, 321.825, 198.97500000000002, 0, 477, 214, 425, 210, 0, 214, 0, 0, 0, 0, 250, 0, 0, 274, 2064, 734, 1023.5250000000001, 407.375, 702.95, 730.7750000000001, 427.3, 950.05, 1245.625, 1273.45, 969.9750000000001, 629.4749999999999, 657.3, 353.825, 952.875, 649.4, 677.225
4327.65, 286.75874999999996, 184.275, 184.275, "troi_casualblue_crew", "seven_drone_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", 288.225, 200.10000000000002, 403.20000000000005, 296.1, 323.4, 187.95, 458.32500000000005, 301.875, 221.55, 309.75, 187.95, 372.225, 286.65000000000003, 306.07500000000005, 184.275, 272, 0, 0, 0, 0, 504, 0, 425, 495, 210, 493, 0, 210, 210, 495, 3314, 1200, 882.775, 798.075, 922.1500000000001, 694.3000000000001, 843.4, 653.4499999999999, 777.525, 549.675, 698.775, 692.825, 464.975, 614.075, 589.0500000000001, 738.1500000000001, 510.30000000000007
