all_sum, slot5.cmd_dip, slot5.cmd_eng, slot5.cmd_sec, slot5.cmd_med, slot5.cmd_sci, slot5.dip_eng, slot5.dip_sec, slot5.dip_med, slot5.dip_sci, slot5.eng_sec, slot5.eng_med, slot5.eng_sci, slot5.sec_med, slot5.sec_sci, slot5.med_sci, c5.symbol, c4.symbol, c3.symbol, c2.symbol, c1.symbol
3766.5750000000003, 332.5, 141.25, 247.27500000000003, 163.275, 141.25, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "seven_drone_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3766.350000000001, 228.89999999999998, 142.8, 247.27500000000003, 142.8, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 155.925, "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew"
3765.825, 286.125, 129.15, 396.9, 163.275, 217.875, 170.10000000000002, 450.975, 170.10000000000002, 170.10000000000002, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 280.875, 183.75, "seven_drone_crew", "janeway_assimilated_crew", "duras_sisters_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3762.9, 332.5, 141.25, 247.27500000000003, 294.0, 141.25, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3761.2750000000005, 332.5, 142.8, 247.27500000000003, 294.0, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 247.27500000000003, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew"
3758.4750000000004, 286.125, 142.8, 396.9, 294.0, 142.8, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 179.025, 42.525000000000006, 280.875, 280.875, 183.75, "troi_casualblue_crew", "riker_s2_commander_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3757.9500000000003, 286.125, 142.8, 396.9, 294.0, 116.025, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 179.025, 68.775, 280.875, 280.875, 183.75, "troi_casualblue_crew", "lefler_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3757.6000000000004, 332.5, 142.8, 396.9, 294.0, 142.8, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 179.025, 0.0, 280.875, 280.875, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "duras_sisters_crew", "dax_ezri_sniper_crew"
3755.85, 228.89999999999998, 114.97500000000001, 247.27500000000003, 294.0, 129.675, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "seven_drone_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3754.100000000001, 332.5, 141.25, 247.27500000000003, 294.0, 256.20000000000005, 191.25, 247.27500000000003, 277.725, 264.07500000000005, 343.875, 210.52499999999998, 155.925, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3753.7500000000005, 286.125, 117.075, 396.9, 294.0, 116.025, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 179.025, 90.3, 280.875, 280.875, 183.75, "troi_casualblue_crew", "seska_seskakazonfurs_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3750.925000000001, 332.5, 142.8, 247.27500000000003, 294.0, 256.20000000000005, 191.25, 247.27500000000003, 277.725, 264.07500000000005, 343.875, 210.52499999999998, 155.925, 361.20000000000005, 247.27500000000003, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "bashir_changeling_crew"
3741.4250000000006, 228.89999999999998, 114.97500000000001, 247.27500000000003, 294.0, 138.75, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 207.5, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "seven_allblue_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3739.675, 332.5, 142.8, 396.9, 142.8, 142.8, 191.25, 450.975, 191.25, 191.25, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 280.875, 129.675, "troi_lwaxana_tng_crew", "seven_drone_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_changeling_crew"
3739.5750000000003, 228.89999999999998, 142.8, 247.27500000000003, 163.275, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 343.875, 210.52499999999998, 155.925, 361.20000000000005, 247.27500000000003, 183.75, "tpol_mirror_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3727.5000000000005, 228.89999999999998, 129.15, 247.27500000000003, 163.275, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "seven_drone_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3725.25, 332.5, 142.8, 396.9, 142.8, 142.8, 191.25, 450.975, 191.25, 191.25, 343.875, 210.52499999999998, 207.5, 361.20000000000005, 280.875, 138.75, "troi_lwaxana_tng_crew", "seven_allblue_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_changeling_crew"
3723.8250000000003, 228.89999999999998, 129.15, 247.27500000000003, 294.0, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3719.275, 332.5, 142.8, 396.9, 142.8, 142.8, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 110.25, 231.0, 280.875, 280.875, 129.675, "troi_lwaxana_tng_crew", "seven_drone_crew", "riker_s2_commander_crew", "duras_sisters_crew", "dax_ezri_sniper_crew"
3704.85, 332.5, 142.8, 396.9, 142.8, 142.8, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 110.25, 207.5, 280.875, 280.875, 138.75, "troi_lwaxana_tng_crew", "seven_allblue_crew", "riker_s2_commander_crew", "duras_sisters_crew", "dax_ezri_sniper_crew"
3704.3999999999996, 286.125, 142.8, 396.9, 163.275, 142.8, 170.10000000000002, 450.975, 170.10000000000002, 170.10000000000002, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 280.875, 183.75, "seven_drone_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3699.625, 332.5, 142.8, 396.9, 142.8, 256.20000000000005, 191.25, 450.975, 191.25, 264.07500000000005, 280.875, 101.325, 231.0, 280.875, 280.875, 155.925, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "duras_sisters_crew"
3699.15, 286.125, 142.8, 396.9, 163.275, 256.20000000000005, 170.10000000000002, 450.975, 170.10000000000002, 264.07500000000005, 280.875, 141.225, 231.0, 280.875, 280.875, 183.75, "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_racquetball_crew"
3695.1250000000005, 332.5, 142.8, 247.27500000000003, 142.8, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 129.675, "troi_lwaxana_tng_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew"
3692.8250000000003, 332.5, 142.8, 396.9, 294.0, 141.25, 191.25, 450.975, 277.725, 191.25, 280.875, 179.025, 68.775, 280.875, 280.875, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "lefler_crew", "duras_sisters_crew", "bashir_racquetball_crew"
3680.7000000000003, 332.5, 142.8, 247.27500000000003, 142.8, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 207.5, 361.20000000000005, 247.27500000000003, 138.75, "troi_lwaxana_tng_crew", "seven_allblue_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew"
3679.825, 332.5, 142.8, 396.9, 163.275, 142.8, 191.25, 450.975, 191.25, 191.25, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 280.875, 183.75, "troi_lwaxana_tng_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3668.125, 332.5, 142.8, 396.9, 294.0, 142.8, 191.25, 450.975, 277.725, 191.25, 280.875, 179.025, 42.525000000000006, 280.875, 280.875, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_racquetball_crew"
3666.0750000000003, 228.89999999999998, 142.8, 247.27500000000003, 163.275, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3662.4, 228.89999999999998, 142.8, 247.27500000000003, 294.0, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3661.025, 332.5, 142.8, 396.9, 163.275, 141.25, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 141.225, 68.775, 280.875, 280.875, 183.75, "troi_lwaxana_tng_crew", "lefler_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3641.4, 332.5, 141.25, 247.27500000000003, 294.0, 141.25, 191.25, 247.27500000000003, 277.725, 191.25, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3639.7750000000005, 332.5, 142.8, 247.27500000000003, 294.0, 142.8, 191.25, 247.27500000000003, 277.725, 191.25, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_changeling_crew"
3636.3250000000003, 332.5, 142.8, 396.9, 163.275, 142.8, 228.89999999999998, 450.975, 339.15, 228.89999999999998, 280.875, 141.225, 42.525000000000006, 280.875, 280.875, 183.75, "troi_lwaxana_tng_crew", "riker_s2_commander_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3635.275, 332.5, 142.8, 247.27500000000003, 163.275, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3624.0750000000007, 213.675, 142.8, 247.27500000000003, 294.0, 256.20000000000005, 108.15, 247.27500000000003, 277.725, 264.07500000000005, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 179.025, "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_changeling_crew"
3611.975000000001, 332.5, 141.25, 247.27500000000003, 163.275, 256.20000000000005, 191.25, 247.27500000000003, 191.25, 264.07500000000005, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3608.025, 332.5, 141.25, 141.25, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 189.525, 179.025, 231.0, 247.8, 217.875, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "dax_ezri_sniper_crew"
3601.6, 332.5, 142.8, 396.9, 163.275, 142.8, 191.25, 450.975, 191.25, 191.25, 280.875, 141.225, 231.0, 280.875, 280.875, 183.75, "troi_lwaxana_tng_crew", "seven_drone_crew", "riker_s2_commander_crew", "duras_sisters_crew", "bashir_racquetball_crew"
3600.975000000001, 213.675, 114.97500000000001, 247.27500000000003, 294.0, 256.20000000000005, 108.15, 247.27500000000003, 277.725, 264.07500000000005, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3591.7250000000004, 332.5, 141.25, 198.45000000000002, 294.0, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 179.025, 231.0, 247.8, 217.875, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew"
3569.475000000001, 228.89999999999998, 142.8, 204.75, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 189.525, 179.025, 231.0, 247.8, 217.875, 179.025, "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew"
3565.225000000001, 332.5, 142.8, 247.27500000000003, 142.8, 256.20000000000005, 191.25, 247.27500000000003, 191.25, 264.07500000000005, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 155.925, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_changeling_crew"
3553.725000000001, 213.675, 142.8, 247.27500000000003, 294.0, 256.20000000000005, 108.15, 247.27500000000003, 277.725, 264.07500000000005, 343.875, 210.52499999999998, 155.925, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3538.450000000001, 332.5, 142.8, 247.27500000000003, 163.275, 256.20000000000005, 191.25, 247.27500000000003, 191.25, 264.07500000000005, 343.875, 210.52499999999998, 155.925, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3524.5000000000005, 332.5, 142.8, 204.75, 294.0, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 179.025, 231.0, 247.8, 217.875, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew"
3510.1, 332.5, 142.8, 247.27500000000003, 294.0, 142.8, 191.25, 247.27500000000003, 277.725, 191.25, 343.875, 210.52499999999998, 96.6, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3484.0750000000007, 332.5, 142.8, 204.75, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 137.55, 179.025, 155.925, 247.8, 155.925, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew"
3480.7500000000005, 228.89999999999998, 129.15, 198.45000000000002, 294.0, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 179.025, 231.0, 247.8, 217.875, 183.75, "troi_casualblue_crew", "seven_drone_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3479.175, 228.89999999999998, 114.97500000000001, 137.55, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 189.525, 179.025, 231.0, 247.8, 217.875, 183.75, "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3462.6250000000005, 332.5, 141.25, 141.25, 294.0, 141.25, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 179.025, 231.0, 247.8, 217.875, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3444.2250000000004, 332.5, 141.25, 141.25, 163.275, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 189.525, 141.225, 231.0, 247.8, 217.875, 183.75, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3435.600000000001, 213.675, 129.15, 247.27500000000003, 294.0, 217.875, 101.325, 247.27500000000003, 277.725, 129.675, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "seven_drone_crew", "janeway_assimilated_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3430.0000000000005, 332.5, 142.8, 204.75, 142.8, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 189.525, 110.25, 231.0, 247.8, 217.875, 155.925, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew"
3427.925, 332.5, 141.25, 198.45000000000002, 163.275, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 141.225, 231.0, 247.8, 217.875, 183.75, "troi_lwaxana_tng_crew", "seven_drone_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3427.3000000000006, 332.5, 142.8, 247.27500000000003, 163.275, 142.8, 191.25, 247.27500000000003, 191.25, 191.25, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_lwaxana_tng_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3425.6250000000005, 228.89999999999998, 142.8, 204.75, 294.0, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 179.025, 231.0, 247.8, 217.875, 183.75, "troi_casualblue_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3423.7500000000005, 332.5, 141.25, 141.25, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 137.55, 179.025, 155.925, 247.8, 155.925, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3418.5500000000006, 213.675, 129.15, 247.27500000000003, 294.0, 217.875, 98.69999999999999, 247.27500000000003, 277.725, 138.75, 343.875, 210.52499999999998, 207.5, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "seven_allblue_crew", "janeway_assimilated_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3405.675, 228.89999999999998, 142.8, 204.75, 163.275, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 189.525, 141.225, 231.0, 247.8, 217.875, 183.75, "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3385.200000000001, 228.89999999999998, 142.8, 204.75, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 137.55, 179.025, 155.925, 247.8, 155.925, 183.75, "troi_casualblue_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3374.1750000000006, 213.675, 142.8, 247.27500000000003, 294.0, 142.8, 101.325, 247.27500000000003, 277.725, 129.675, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3367.3500000000004, 228.89999999999998, 129.15, 198.45000000000002, 294.0, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 137.55, 179.025, 155.925, 247.8, 158.025, 183.75, "troi_casualblue_crew", "tpol_mirror_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3360.7000000000003, 332.5, 142.8, 204.75, 163.275, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 189.525, 141.225, 231.0, 247.8, 217.875, 183.75, "troi_lwaxana_tng_crew", "seven_drone_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3357.1250000000005, 213.675, 142.8, 247.27500000000003, 294.0, 142.8, 98.69999999999999, 247.27500000000003, 277.725, 138.75, 343.875, 210.52499999999998, 207.5, 361.20000000000005, 247.27500000000003, 183.75, "troi_casualblue_crew", "seven_allblue_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3356.3250000000003, 208.425, 142.8, 247.27500000000003, 163.275, 256.20000000000005, 108.15, 247.27500000000003, 141.225, 264.07500000000005, 343.875, 210.52499999999998, 231.0, 361.20000000000005, 247.27500000000003, 183.75, "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_racquetball_crew", "bashir_changeling_crew"
3345.4750000000004, 332.5, 142.8, 204.75, 294.0, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 137.55, 179.025, 88.725, 247.8, 158.025, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew"
3342.3500000000004, 332.5, 141.25, 198.45000000000002, 294.0, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 137.55, 179.025, 88.725, 247.8, 158.025, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3330.0250000000005, 332.5, 142.8, 204.75, 294.0, 256.20000000000005, 191.25, 191.25, 277.725, 264.07500000000005, 189.525, 179.025, 231.0, 179.025, 217.875, 179.025, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew"
3320.275000000001, 332.5, 142.8, 204.75, 163.275, 256.20000000000005, 228.89999999999998, 366.45, 339.15, 264.07500000000005, 137.55, 141.225, 155.925, 247.8, 155.925, 183.75, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3269.7000000000003, 332.5, 141.25, 141.25, 294.0, 256.20000000000005, 191.25, 191.25, 277.725, 264.07500000000005, 189.525, 179.025, 231.0, 179.025, 217.875, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "bashir_racquetball_crew"
3246.6000000000004, 228.89999999999998, 142.8, 204.75, 294.0, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 137.55, 179.025, 88.725, 247.8, 158.025, 183.75, "troi_casualblue_crew", "riker_s2_commander_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3215.7500000000005, 332.5, 141.25, 198.45000000000002, 294.0, 217.875, 191.25, 191.25, 277.725, 191.25, 189.525, 179.025, 231.0, 179.025, 217.875, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "janeway_assimilated_crew", "bashir_racquetball_crew"
3208.4500000000007, 332.5, 142.8, 204.75, 294.0, 142.8, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 137.55, 179.025, 42.525000000000006, 247.8, 137.55, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3181.675, 332.5, 142.8, 204.75, 163.275, 217.875, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 137.55, 141.225, 88.725, 247.8, 158.025, 183.75, "troi_lwaxana_tng_crew", "riker_s2_commander_crew", "janeway_assimilated_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3169.6500000000005, 332.5, 142.8, 141.25, 294.0, 141.25, 228.89999999999998, 366.45, 339.15, 228.89999999999998, 137.55, 179.025, 68.775, 247.8, 137.55, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "lefler_crew", "dax_ezri_sniper_crew", "bashir_racquetball_crew"
3148.525, 332.5, 142.8, 204.75, 294.0, 142.8, 191.25, 191.25, 277.725, 191.25, 189.525, 179.025, 231.0, 179.025, 217.875, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_racquetball_crew"
3070.1500000000005, 332.5, 142.8, 204.75, 294.0, 256.20000000000005, 191.25, 191.25, 277.725, 264.07500000000005, 61.95, 179.025, 155.925, 179.025, 155.925, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "riker_s2_commander_crew", "bashir_racquetball_crew"
3049.7250000000004, 213.675, 142.8, 204.75, 294.0, 256.20000000000005, 108.15, 108.15, 277.725, 264.07500000000005, 189.525, 179.025, 231.0, 179.025, 217.875, 183.75, "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_racquetball_crew"
3041.95, 332.5, 142.8, 204.75, 163.275, 256.20000000000005, 191.25, 191.25, 191.25, 264.07500000000005, 189.525, 141.225, 231.0, 141.225, 217.875, 183.75, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "riker_s2_commander_crew", "bashir_racquetball_crew"
3013.475000000001, 332.5, 142.8, 141.25, 294.0, 256.20000000000005, 191.25, 191.25, 277.725, 264.07500000000005, 68.775, 179.025, 155.925, 179.025, 155.925, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "lefler_crew", "bashir_racquetball_crew"
2901.2500000000005, 332.5, 142.8, 204.75, 294.0, 217.875, 191.25, 191.25, 277.725, 191.25, 69.30000000000001, 179.025, 88.725, 179.025, 158.025, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "janeway_assimilated_crew", "bashir_racquetball_crew"
2812.525, 332.5, 142.8, 204.75, 294.0, 145.95000000000002, 191.25, 191.25, 277.725, 191.25, 70.35000000000001, 179.025, 79.275, 179.025, 149.625, 183.75, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "riker_s2_commander_crew", "janeway_rifle_crew", "bashir_racquetball_crew"
